id,screen_name,name,friends_count,followers_count,statuses_count,verified,utc_offset,time_zone
877347907300499456,seemamustafa,seemamustafa,495,6337,18798,false,-36000,Hawaii
877347907451494400,zairewash,Adam,108,119,2702,false,NULL,NULL
877347909557039104,tvbedage,Tushar Bedage,271,143,4390,false,NULL,NULL
877347907523031044,Pamela77412047,Pamela Jones,810,74,115040,false,NULL,NULL
877347910085615616,AutoChelms,AUTOCONCEPTSCHELMS,3774,2346,302186,false,NULL,NULL
877347910366756864,david1976french,Claim on Line,28,19,5994,false,NULL,NULL
877347910865768448,PKenkre,Padmabhushan Kenkre,468,145,1124,false,NULL,NULL
877347910949769220,pleal19,Pedro Leal,313,271,7019,false,-14400,Caracas
877347911360798720,Alexand85456195,Alexandra Stone,147,0,219,false,NULL,NULL
877347911692042240,cahariarorafans,I Love Hari Arora,789,183,6284,false,NULL,NULL
877347911851311104,ravindranath_a,St. Ravindra,727,490,50904,false,28800,Singapore
877347912941936640,tyt_tmhs,トヨタトモヒサ,442,386,7261,false,-36000,Hawaii
877347913130799106,chirpchiro,Bridietweet,186,34,1587,false,NULL,NULL
877347913323728896,adeloyeab,Adeloye, Babatunde,8,57,402,false,NULL,NULL
877347913419988992,JitendraPanchm3,Jitendra Panchmatia,124,41,48,false,NULL,NULL
877347912824631296,tishtriya,Tishtriyā,701,1814,143170,false,19800,Mumbai
877347912870711296,johnhannan1963,John Hannan,204,37,247,false,NULL,NULL
877347914145710080,KyleBanri,ᵏʸˡᵉᵇᵃᶰʳi,645,822,16912,false,-25200,Pacific Time (US & Canada)
877347915882090496,AutoChelms,AUTOCONCEPTSCHELMS,3774,2346,302187,false,NULL,NULL
877347915412492288,Kauxzi_Deuxte,Kauxzi Deuxte,60,2,22830,false,NULL,NULL
877347915701800960,Gorrier_Goofy,N/A🥀🐉,781,762,72993,false,NULL,NULL
877347916683202561,nalubarreto,analu,199,327,9284,false,-25200,Pacific Time (US & Canada)
877347914410065920,dailymail_diff,Daily Mail Edits,0,50,49511,false,NULL,NULL
877347917530517504,asnmaok,MALINEE,91,28,15324,false,NULL,NULL
877347917312479232,Jnanaranjan2,Gokul,25,6,14,false,NULL,NULL
877347916876218368,MelinaKhann,Melina Khan,24,14,1135,false,NULL,NULL
877347917228625921,TrendStyleDaily,Trend Style Daily,0,4988,1004392,false,-14400,Eastern Time (US & Canada)
877347917853593602,hashshimla,#Shimla,804,1018,6815,false,NULL,NULL
877347917526380545,mari1017,Mari Hallen,379,205,14026,false,-14400,Eastern Time (US & Canada)
877347918075834369,katerlyon,Kate Rogers Lyon,286,197,1185,false,-18000,Central Time (US & Canada)
877347916913844225,venkatkkd,AVR,1338,790,65292,false,NULL,NULL
877347918625218560,TabacosCA,El Shaddai,9,50,15240,false,-25200,Pacific Time (US & Canada)
877347918805692416,the69czar,Nick Allen,292,4,888,false,-25200,Pacific Time (US & Canada)
877347920038707201,musictrashx,space kaily,77,25,236,false,-25200,Pacific Time (US & Canada)
877347919761997824,RT_Himachal,Himchali Retweets,6,1695,107969,false,19800,Asia/Calcutta
877347919564869632,Yeesvu_Taango,Yeesvu.Taango,79,5,425241,false,NULL,NULL
877347920617627648,hashshimla,#Shimla,804,1018,6816,false,NULL,NULL
877347920890273793,jood2235680,natalia styles,147,9,240,false,NULL,NULL
877347922022498304,Roberto54255721,Roberto,19,7,1068,false,NULL,NULL
877347922437959680,RT_Himachal,Himchali Retweets,6,1695,107970,false,19800,Asia/Calcutta
877347923746582528,lauramarsh70,Laura Marshall🐝,5000,4233,71986,false,NULL,NULL
877347923926802433,CAPMohan,St.P.Mohan,1054,836,73561,false,19800,Chennai
877347924438429697,Mearzu_Puayto,Mearzu Puayto,70,4,8287,false,NULL,NULL
877347924354748416,AutoChelms,AUTOCONCEPTSCHELMS,3774,2347,302188,false,NULL,NULL
877347926078398465,rahulnamo1700,Rahul Kumar,985,442,44931,false,NULL,NULL
877347926330224640,sj1027cole,S Jean Cole,34,13,1009,false,NULL,NULL
877347926434914305,TomSwyers,Tom Swyers,5091,10241,25939,false,-14400,Eastern Time (US & Canada)
877347927957569538,Distribucionyma,Distribucionmarketin,35102,44436,70279,false,-25200,Pacific Time (US & Canada)
877347929010216961,shivanavuluri,Shiva Navuluri,230,244,3367,false,19800,New Delhi
877347928867610625,BarryFreedNYC,Barry Freed,887,500,16897,false,-25200,Pacific Time (US & Canada)
877347929727672324,dhirendra3112,Dhirendra Pratap,776,115,4716,false,NULL,NULL
877347929937158146,AutoChelms,AUTOCONCEPTSCHELMS,3774,2346,302189,false,NULL,NULL
877347930193010688,ApiStudios,Alexander Pierce,244,254,11835,false,NULL,NULL
877347929891250176,bomslefteyeball,Full Name,393,108,15661,false,-10800,Atlantic Time (Canada)
877347929102725122,Pamela77412047,Pamela Jones,810,74,115041,false,NULL,NULL
877347930767671297,sexygirlshote_2,🔞SEXY# سميرة# hot🎬,1783,52,411,false,NULL,NULL
877347930314866688,Mactigerd,Mactigerd,110,23,892,false,NULL,NULL
877347931187236864,abu_ali_kh,محمد,617,821,49982,false,10800,Minsk
877347931401093121,olhonolance456,OLHO NO LANCE!,1486,1507,68541,false,-25200,Pacific Time (US & Canada)
877347930864107520,yoester83,yohendra nadarajan,697,593,24483,false,28800,Kuala Lumpur
877347930201399296,ri6p2makdd27,ジャンヌ（Jehanne）,520,193,45784,false,28800,Irkutsk
877347932005163008,JackieMcReath1,FREEDOM,3305,4675,238111,false,NULL,NULL
877347932034535424,indiajobslist,India Jobs,73,134,9529,false,19800,New Delhi
877347933313564672,seemamustafa,seemamustafa,495,6337,18798,false,-36000,Hawaii
877347933393387521,ak47ye,ㅤ,28,19,12,false,-25200,Pacific Time (US & Canada)
877347933263458305,jood2235680,natalia styles,147,9,241,false,NULL,NULL
877347933116432386,jpat1eco,JP,48,704,23797,false,-18000,Central Time (US & Canada)
877347933468868612,Zeupbo_Yuugco,Zeupbo Yuugco,60,4,34427,false,NULL,NULL
877347934811049985,SoniaKris13,Sonia K,13448,12232,124056,false,NULL,NULL
877347934521700352,Asam__A,🇵🇰Asam 🇵🇰,502,1356,167613,false,7200,Amsterdam
877347934815354881,_jataliatwan,jtt💞,1772,2356,70085,false,-25200,Pacific Time (US & Canada)
877347935343714304,cahariarorafans,I Love Hari Arora,789,183,6286,false,NULL,NULL
877347935083794432,BWolmers,Wolmers B Sociology,562,1806,268530,false,NULL,NULL
877347934941085699,deboracunhadas3,debora cunha da silv,358,62,3554,false,NULL,NULL
877347936337707009,asnmaok,MALINEE,91,28,15325,false,NULL,NULL
877347936207749125,conniem637,Connie Maria Mills,194,94,4337,false,NULL,NULL
877347935654162432,rapmonoise,사탕 loves twice,1073,3782,18855,false,NULL,NULL
877347937067651076,sharminxx,S,483,671,6233,false,3600,London
877347937076080640,LeonnGj,Pipi (20),3084,3523,69832,false,-10800,Buenos Aires
877347937721896964,rahulnamo1700,Rahul Kumar,985,442,44932,false,NULL,NULL
877347938300682240,deporrock,angie,102,2012,26223,false,-14400,Santiago
877347938434994176,Abdxllah_,Levi Ackerman 🇧🇩,536,1686,67516,false,3600,London
877347938799833088,AutoChelms,AUTOCONCEPTSCHELMS,3774,2346,302190,false,NULL,NULL
877347938758000640,Boihxi_Jiukke,Boihxi.Jiukke,21,4,399280,false,NULL,NULL
877347939873681408,chairmanlnrcsc,Jaime Hechtman Ulloa,2220,593,3258,false,NULL,NULL
877347940083220480,fabinna11,anonimo,120,63,3540,false,-25200,Pacific Time (US & Canada)
877347941022748672,rtiindiapy,Pradeep Yadav,2023,1337,23063,false,NULL,NULL
877347940020494336,MjonirZstreit,Patrishia O,701,145,6901,false,-25200,Pacific Time (US & Canada)
877347941475688448,rich3438,Herman,5002,3184,79185,false,NULL,NULL
877347941807136769,mesr08,JorgistaXSiempre,1004,5006,82364,false,-18000,Central Time (US & Canada)
877347941610123264,pupi_oyanedel,Miguel Oyanedel,4900,4966,55351,false,NULL,NULL
877347942696456192,lucasNb_8,LucasNb,167,111,6994,false,NULL,NULL
877347943522721793,AutoChelms,AUTOCONCEPTSCHELMS,3774,2347,302191,false,NULL,NULL
877347942931320833,fish_in_a_hat,Fish in a hat 🐟,5288,4811,42631,false,3600,London
877347944160165889,8740miguel,Miguel Angel Arroyo,290,208,33987,false,NULL,NULL
877347944508252162,Laheidisandoval,Heidi 👩🏽‍⚕️,417,207,13833,false,-18000,Central Time (US & Canada)
877347944969584640,WistyEL,Wisty,1539,279,2407,false,NULL,NULL
877347945087217664,KhadeApoorv,Apoorv Khade,46,33,2003,false,NULL,NULL
877347945640673282,ipraveenkuri,praveen kuri,110,11,1201,false,NULL,NULL
877347944361586689,Pinging18,Pinging,87,33,5748,false,NULL,NULL
877347945888096258,Sherline123456u,Sherline,5,0,1,false,NULL,NULL
877347945510600704,rtiindiapy,Pradeep Yadav,2023,1337,23065,false,NULL,NULL
877347946521481218,VideosyRecetas,Vídeo Recetas Cocina,687,430,10568,false,NULL,NULL
877347947004006400,kuhrissteenerli,CLeezy 🤳🏼,333,403,4724,false,-14400,Eastern Time (US & Canada)
877347947066818560,JobsTorranceCA,Torrance Jobs,59,107,15588,false,NULL,NULL
877347947922333696,Maurinhoo,Maurinho,321,792,28321,false,7200,Paris
877347948283154432,quixoticgeek,quixoticgeek,787,1047,102938,false,3600,London
877347946794295296,shoosocial,Shoo Social Media,1791,2446,15526,false,7200,Amsterdam
877347948518158340,JobsCustomerSvc,Customer Svc Jobs,0,2,9952,false,NULL,NULL
877347948354560000,AndyGriff,Andy Griffiths,455,214,7069,false,3600,London
877347948840886272,srswamy1968,S R Swamy,5000,1272,26781,false,19800,New Delhi
877347946475532288,ragaminfonews,Ragam Info News,121,1516,520932,false,21600,Urumqi
877347948845297665,safety4girls,Safegirl Limited,904,916,6768,false,3600,London
877347949021351936,dibakarme,Dibakar,3481,660,52866,false,14400,Tbilisi
877347949226807297,sunemiswild,Sunita✿,347,379,13952,false,NULL,NULL
877347950334275585,PhysicianAsst,Physician Assistants,0,8,8645,false,NULL,NULL
877347951131209729,dibakarme,Dibakar,3481,660,52867,false,14400,Tbilisi
877347950682308608,Newsuk_trending,NewslockerTrendingUK,459,359,8128,false,NULL,NULL
877347951445553152,DaffneVallejo,Daffne Vallejo,33,80,21205,false,NULL,NULL
877347952347316225,krasnaya_dusha,красная душа,357,196,4416,false,NULL,NULL
877347952263655425,JobsArdenArcade,Jobs Arden-Arcade CA,0,9,3991,false,NULL,NULL
877347952368513024,HoldsworthBob,Bob Holdsworth,2069,1171,9376,false,-25200,Arizona
877347949562482689,carribablue,peter alexander,3094,1613,18645,false,3600,London
877347953169584129,Je_021,Jess 🦄,220,351,15479,false,NULL,NULL
877347953865744384,Soy_Eleazar,Ciudadano Venezolano,2503,1553,60306,false,-14400,Caracas
877347953857380352,dheirajkapoor,Dheiraj Kapoor,4059,14774,10676,false,19800,New Delhi
877347954662748165,imlapsung,LAPSUNG,191,163,1550,false,3600,London
877347953345802244,Pamela77412047,Pamela Jones,810,74,115042,false,NULL,NULL
877347955400777728,asnmaok,MALINEE,91,28,15326,false,NULL,NULL
877347955606343680,asitbala,Asit Bala,562,1667,7779,false,NULL,NULL
877347955849789440,paolamleone,mafalda27,299,284,9675,false,NULL,NULL
877347956130627586,Joanna312001,Joanna,250,138,3121,false,NULL,NULL
877347956814426112,manuelproal18,maleman,1438,1202,29794,false,NULL,NULL
877347957003177985,saucyseby,plant daddy,174,320,12367,false,-14400,Eastern Time (US & Canada)
877347957930041345,loorac71,Carool,324,688,19871,false,NULL,NULL
877347958026588160,alicebiruta,Esdruxu.lice,2331,6354,153297,false,-7200,Greenland
877347958471012352,gilbertdas,gilbert das,78,77,7306,false,20700,Kathmandu
877347959154888704,ClaireS09938756,Claire Stewart,53,0,69,false,NULL,NULL
877347959326691328,drew_vollen,Drew,147,145,2505,false,NULL,NULL
877347959083384832,DayanaLaFlores,Dayana Flores,1148,578,11561,false,-14400,Caracas
877347958055981056,Jotao22,inspetor do Olga,314,421,5083,false,NULL,NULL
877347959850979328,Betramobet,ELIZABETH RAMOS,109,247,68436,false,NULL,NULL
877347960270585857,RainsPromise,Rainy☔Days&Books☕,3236,898,35456,false,-14400,Eastern Time (US & Canada)
877347960224272385,joelsroses,jenny 🌹,345,811,31063,false,NULL,NULL
877347959163244544,xo_sincerely,Goldie 🌞,477,723,39858,false,NULL,NULL
877347960950050817,israel_prenger,Deplorable Ninja,678,638,7574,false,-18000,Central Time (US & Canada)
877347960346095620,nssrawi98,العاااااااااااااالمي,4140,2749,14483,false,NULL,NULL
877347961205805057,GrahamClune,Graham Clune,110,204,3911,false,28800,Hong Kong
877347961793114112,plf19642003,paula,366,157,11751,false,NULL,NULL
877347962065735681,AmjadHussain299,Amjad Hussain,189,104,35593,false,3600,London
877347962321612800,HelsbyEconomics,Helsby Economics,150,172,2610,false,-25200,Pacific Time (US & Canada)
877347962078339074,Dcharlton99,Darren@The_Scrappers,307,162,3539,false,NULL,NULL
877347962602622976,michellecaptai1,Michelle Captain,532,235,1108,false,NULL,NULL
877347962120286208,NMyZ0N3,Da KiDd,1651,2475,128056,false,-18000,Quito
877347961411383296,indiajobslist,India Jobs,73,134,9530,false,19800,New Delhi
877347963303055361,CountBeth921,4Beth,2088,1012,20125,false,NULL,NULL
877347963411996672,ARYNEW24,ARYNEWS,46,300,6480,false,-25200,Tijuana
877347963382714368,farazchisty1,Faraz Chisty,270,74,725,false,-14400,Eastern Time (US & Canada)
877347964104192000,iBusinessTrends,Business Trends,12690,292552,106004,false,-25200,Pacific Time (US & Canada)
877347965878362112,2a58b881299b4c4,Brijesh Mundada,419,133,17941,false,NULL,NULL
877347966041960448,cacharra01,Arcy Peralta,263,1109,2935,false,NULL,NULL
877347965765070848,stuboi1981,stu,855,187,199,false,NULL,NULL
877347966310273025,Deepika1970,Deepika Sharma BJP,119,393,30517,false,-25200,Pacific Time (US & Canada)
877347966394159104,Anjalig27714407,❤¥Anjali Rocks¥❤,59,1567,27279,false,NULL,NULL
877347966339756032,hindurashtrwadi,हिंदूराष्ट्रवादी🚩,263,615,8272,false,NULL,NULL
877347966352211968,Backtrack_Rewin,Dert,75,252,8290,false,NULL,NULL
877347966062821376,lukesskywalker_,smiley,346,250,14615,false,-14400,Eastern Time (US & Canada)
877347967031582720,svp7,Saurabh,3604,3534,28544,false,19800,Asia/Calcutta
877347968294301698,let_me_MEDitate,Tobi Wan Kenobi,321,248,9082,false,-18000,Central Time (US & Canada)
877347968562724864,noellbulka,Noell Bulka,4216,5443,56851,false,NULL,NULL
877347968889892865,michaelbadu,michael badu,1807,1037,11499,false,0,Casablanca
877347968743071749,EscobarFaber,Faber Escobar,1739,1001,21642,false,-36000,Hawaii
877347969338572800,KansasLib,KansasLiberal,8296,9477,38945,false,-18000,Central Time (US & Canada)
877347969565155333,eu_immigrant,EU Immigration Info,24,81,1674,false,NULL,NULL
877347969711951872,Heather941001,Heather #BLM,727,834,189619,false,3600,London
877347971133718528,ashish_ad,ASHISH DESHMUKH,108,72,2263,false,19800,Mumbai
877347970571792384,extraalooks,AmArNaTh,430,343,54594,false,19800,Chennai
877347970689191936,sengarajay235,Ajay Pratap Singh,953,10488,195159,false,NULL,NULL
877347972589076481,neoclubpress,Neo Club Press,695,3855,16202,false,-14400,Eastern Time (US & Canada)
877347972706467841,Queendeplorab17,Sue,748,525,2520,false,-25200,Pacific Time (US & Canada)
877347974052851713,DouglasGMayor,Doug Mayor,975,985,7867,false,NULL,NULL
877347975386628097,ManishVer5,ManishSinghVerma,490,31,1278,false,NULL,NULL
877347975290384384,Reofba_Rueppu,Reofba Rueppu,50,1,12651,false,NULL,NULL
877347976535982083,FaithMattersUK,Faith Matters,1508,9225,22001,true,3600,London
877347975118323713,king_losgod,Carlos Mercado,219,127,1368,false,-25200,Pacific Time (US & Canada)
877347975672025088,Pamela77412047,Pamela Jones,810,74,115043,false,NULL,NULL
877347976842293249,Nabeeha_1,Nabeeha_TeamPtiWorld,15,2811,21957,false,-25200,Pacific Time (US & Canada)
877347977479802880,BenWadeOU812,Ben Wade,90,27,235,false,NULL,NULL
877347977781690370,Sill_Lino,Sil_Lino,565,527,20851,false,-14400,Eastern Time (US & Canada)
877347976829702144,jernst1980,COACH,4999,4469,90931,false,NULL,NULL
877347977970331648,scoupws,mya,75,258,9230,false,-25200,Pacific Time (US & Canada)
877347979425857536,VP_Canada,VP Canada,428,538,1641,false,NULL,NULL
877347978322882560,EmbacubaP,Embacuba Panama,662,2191,60251,false,NULL,NULL
877347979585245185,Holmesdonna1,Donna Holmes,6024,6037,204566,false,NULL,NULL
877347979996184577,JamesDatt,James Datt,134,40,1050,false,NULL,NULL
877347980315156480,LjHaupt,Laura Haupt,3316,3670,36909,false,NULL,NULL
877347980457541632,solomonsanjay,Sanjay Solomon,142,179,273,false,NULL,NULL
877347981099487232,Patriot_Girl_TX,Patriot Girl - TX,2840,4143,402922,false,-18000,Central Time (US & Canada)
877347981850099716,asnmaok,MALINEE,91,28,15327,false,NULL,NULL
877347982114308098,MarkALempke,Mark A. Lempke,148,67,213,false,NULL,NULL
877347983380979712,camelo_juan,Juan Camelo,609,439,44407,false,-14400,Eastern Time (US & Canada)
877347983527788544,Suprabhatkuma13,Suprabhat kumar,110,13,7,false,NULL,NULL
877347985281044481,bobomcjonny,Neil Martindale,96,57,1686,false,NULL,NULL
877347985776050176,naughtykisx,Dream Angel,52772,62069,1492,false,25200,Jakarta
877347986120081410,ashtonnangel,FOLLOW ME SHAWN :(,3999,6043,141778,false,-10800,Buenos Aires
877347987231354881,anubhasahu,Anubha Sahu,160,61,118,false,19800,Chennai
877347987269308416,Virgintweet,theVirgin,24950,26231,1490,false,-25200,Pacific Time (US & Canada)
877347987139309568,MorochaYetisima,karma;,1316,2485,36093,false,-18000,Central Time (US & Canada)
877347986443034624,PaulHyde7,Paul Hyde,3343,3196,26002,true,NULL,NULL
877347987835437056,EricVil29495819,Eric Villanueva,171,1,244,false,NULL,NULL
877347988158504960,CupidStories,CuPiD Love,17501,18662,1517,false,-25200,Pacific Time (US & Canada)
877347988783341573,mvjesusc,JESUS,77,146,13211,false,-7200,Greenland
877347989085224960,_____PsychoLove,Psycho Love,12783,13701,1455,false,-25200,Pacific Time (US & Canada)
877347989282594817,kelisemccray,kelise,1965,1600,29846,false,NULL,NULL
877347989546774529,AgArpitsizzle,Lazy Goku,239,192,68681,false,NULL,NULL
877347989391626241,shawnologo,icaro,11280,18514,17471,false,NULL,NULL
877347989664260096,mEvp0MXBEjgilra,Mohsen Saleh,900,982,24333,false,NULL,NULL
877347989819412480,bbschumann,animalsmatterhere,2203,2699,121427,false,NULL,NULL
877347988841963520,FoxABCMaine,WFVX WVII News,675,5771,15850,true,-18000,Quito
877347990544932865,indiajobslist,India Jobs,73,134,9531,false,19800,New Delhi
877347991576690688,accidntlmystic,Carolyn Boyle,3068,3076,16762,false,-25200,Pacific Time (US & Canada)
877347991539122176,NatureinPhotos,Nature in Photos,4252,4272,32454,false,25200,Bangkok
877347991811575811,lacertusprince,💛 Hunk-a Love 💛,453,158,24239,false,NULL,NULL
877347994693115904,sandeeppandey87,sandeep,365,167,9865,false,19800,New Delhi
877347996924596225,Newsuk_trending,NewslockerTrendingUK,459,359,8129,false,NULL,NULL
877347996349984768,Pamela77412047,Pamela Jones,810,74,115044,false,NULL,NULL
877347997394325505,EspositoCaami,Cami,221,315,19317,false,-10800,Brasilia
877347998040240130,IKh0c2ByX48AK18,Андрей Красношапка,5603,5680,36424,false,NULL,NULL
